country,cluster_id,year.x,year.y,lat,lon,lsms_id.x,lsms_id.y,diff_of_index,index_of_diff,asset_index.x,asset_index.y,n
ug,2110004,2005,2013,1.5614739656448364,33.306297302246094,ug_2110004_2005,ug_2110004_2013,0.05713437561276085,-1.194164084230145,-1.1275746501720194,-1.0704402745592587,10
ug,2110004,2009,2013,1.5614739656448364,33.306297302246094,ug_2110004_2009,ug_2110004_2013,0.16956119619270088,0.1317826730263154,-1.2400014707519595,-1.0704402745592587,10
ug,2110006,2005,2009,1.5257710218429565,33.550384521484375,ug_2110006_2005,ug_2110006_2009,-0.0035985227724544453,-1.0953050276274734,-0.7453906394351912,-0.7489891622076457,6
ug,2110006,2005,2013,1.5257710218429565,33.550384521484375,ug_2110006_2005,ug_2110006_2013,-0.18450524916138758,-1.4736815794120561,-0.7453906394351912,-0.9298958885965788,6
ug,2110006,2009,2013,1.5257710218429565,33.550384521484375,ug_2110006_2009,ug_2110006_2013,-0.18090672638893315,-0.11519772291572103,-0.7489891622076457,-0.9298958885965788,6
ug,2110007,2005,2009,1.7409579753875732,33.58333969116211,ug_2110007_2005,ug_2110007_2009,0.4665641706117523,-0.47291407739336305,-1.5054845911244703,-1.038920420512718,9
ug,2110007,2005,2013,1.7409579753875732,33.58333969116211,ug_2110007_2005,ug_2110007_2013,0.621970321433297,-0.873390160326098,-1.5054845911244703,-0.8835142696911734,9
ug,2110007,2009,2013,1.7409579753875732,33.58333969116211,ug_2110007_2009,ug_2110007_2013,0.15540615082154466,-0.13729725406387316,-1.038920420512718,-0.8835142696911734,9
ug,2110009,2005,2009,1.7004139423370361,33.68852233886719,ug_2110009_2005,ug_2110009_2009,0.0384868816123143,-0.6506890255496905,-1.3677147178469502,-1.329227836234636,9
ug,2110009,2005,2013,1.7004139423370361,33.68852233886719,ug_2110009_2005,ug_2110009_2013,0.736792948668765,-0.8203323167731658,-1.3677147178469502,-0.6309217691781851,9
ug,2110009,2009,2013,1.7004139423370361,33.68852233886719,ug_2110009_2009,ug_2110009_2013,0.6983060670564507,0.09353553764538658,-1.329227836234636,-0.6309217691781851,9
ug,2120003,2005,2009,0.7111179828643799,34.17363739013672,ug_2120003_2005,ug_2120003_2009,-0.26467134485146426,-0.9733128178056086,-0.45499954721484015,-0.7196708920663044,3
ug,2120003,2005,2013,0.7111179828643799,34.17363739013672,ug_2120003_2005,ug_2120003_2013,-3.249507022246023e-4,-1.4159922134995688,-0.45499954721484015,-0.4553244979170647,3
ug,2120003,2009,2013,0.7111179828643799,34.17363739013672,ug_2120003_2009,ug_2120003_2013,0.2643463941492397,-0.17950056682509855,-0.7196708920663044,-0.4553244979170647,3
ug,2120006,2005,2009,1.0185229778289795,34.07294845581055,ug_2120006_2005,ug_2120006_2009,-0.1990734712090798,-0.7532508040137081,-1.1323272104840938,-1.3314006816931736,7
ug,2120006,2005,2013,1.0185229778289795,34.07294845581055,ug_2120006_2005,ug_2120006_2013,0.3134022386020037,-1.1806318516236922,-1.1323272104840938,-0.81892497188209,7
ug,2120006,2009,2013,1.0185229778289795,34.07294845581055,ug_2120006_2009,ug_2120006_2013,0.5124757098110836,-0.1642022187411224,-1.3314006816931736,-0.81892497188209,7
ug,2120008,2005,2009,0.8194289803504944,34.09407424926758,ug_2120008_2005,ug_2120008_2009,-0.08006217869408909,-0.36850731156031863,-0.8425222820387713,-0.9225844607328604,8
ug,2120008,2005,2013,0.8194289803504944,34.09407424926758,ug_2120008_2005,ug_2120008_2013,0.22638241948621118,-0.7368417472836637,-0.8425222820387713,-0.6161398625525601,8
ug,2120008,2009,2013,0.8194289803504944,34.09407424926758,ug_2120008_2009,ug_2120008_2013,0.3064445981803003,-0.10515560685448334,-0.9225844607328604,-0.6161398625525601,8
ug,2120011,2005,2009,0.6961349844932556,34.00296401977539,ug_2120011_2005,ug_2120011_2009,-0.382133437258425,-0.5978540453461294,-0.8078991004224633,-1.1900325376808882,8
ug,2120011,2005,2013,0.6961349844932556,34.00296401977539,ug_2120011_2005,ug_2120011_2013,-0.10260040312525999,-0.7299962966245539,-0.8078991004224633,-0.9104995035477232,8
ug,2120011,2009,2013,0.6961349844932556,34.00296401977539,ug_2120011_2009,ug_2120011_2013,0.279533034133165,0.13103657759043724,-1.1900325376808882,-0.9104995035477232,8
ug,2120013,2005,2009,0.6962419748306274,34.1093864440918,ug_2120013_2005,ug_2120013_2009,0.2482075556536202,0.02319787440201862,-1.3669749553438595,-1.1187673996902392,6
ug,2120013,2005,2013,0.6962419748306274,34.1093864440918,ug_2120013_2005,ug_2120013_2013,0.23420939798717774,-0.30665629335499855,-1.3669749553438595,-1.1327655573566817,6
ug,2120013,2009,2013,0.6962419748306274,34.1093864440918,ug_2120013_2009,ug_2120013_2013,-0.013998157666442464,-0.06667533888815541,-1.1187673996902392,-1.1327655573566817,6
ug,2140002,2005,2009,0.5132240056991577,33.41770935058594,ug_2140002_2005,ug_2140002_2009,0.25652214344896573,-1.3838980232347047,-1.0446831112112691,-0.7881609677623034,7
ug,2140002,2005,2013,0.5132240056991577,33.41770935058594,ug_2140002_2005,ug_2140002_2013,0.35000180645616513,-1.6047751209973695,-1.0446831112112691,-0.6946813047551039,7
ug,2140002,2009,2013,0.5132240056991577,33.41770935058594,ug_2140002_2009,ug_2140002_2013,0.09347966300719947,0.04230173110619706,-0.7881609677623034,-0.6946813047551039,7
ug,2140003,2005,2009,0.42370301485061646,33.6121711730957,ug_2140003_2005,ug_2140003_2009,0.005339347931207583,-1.122596733432071,-0.9217795371729975,-0.9164401892417899,5
ug,2140003,2005,2013,0.42370301485061646,33.6121711730957,ug_2140003_2005,ug_2140003_2013,0.1321575249264318,-1.301089338570103,-0.9217795371729975,-0.7896220122465657,5
ug,2140003,2009,2013,0.42370301485061646,33.6121711730957,ug_2140003_2009,ug_2140003_2013,0.12681817699522424,0.08468622373082968,-0.9164401892417899,-0.7896220122465657,5
ug,2150001,2005,2009,1.2457380294799805,34.263572692871094,ug_2150001_2005,ug_2150001_2009,-0.1998553458461884,-1.1702022981873466,-0.5123656454945703,-0.7122209913407588,6
ug,2150001,2005,2013,1.2457380294799805,34.263572692871094,ug_2150001_2005,ug_2150001_2013,0.652333701098847,-0.7625649600278506,-0.5123656454945703,0.1399680556042767,6
ug,2150001,2009,2013,1.2457380294799805,34.263572692871094,ug_2150001_2009,ug_2150001_2013,0.8521890469450354,0.6708161670283573,-0.7122209913407588,0.1399680556042767,6
ug,2150002,2005,2009,1.2184239625930786,34.27043151855469,ug_2150002_2005,ug_2150002_2009,-0.3548254028861223,-1.0026548030331395,-0.5455484023616834,-0.9003738052478056,7
ug,2150002,2005,2013,1.2184239625930786,34.27043151855469,ug_2150002_2005,ug_2150002_2013,0.20211207981379503,-0.8748158298182951,-0.5455484023616834,-0.34343632254788836,7
ug,2150002,2009,2013,1.2184239625930786,34.27043151855469,ug_2150002_2009,ug_2150002_2013,0.5569374826999173,0.39101780208370623,-0.9003738052478056,-0.34343632254788836,7
ug,2150004,2005,2009,1.1516549587249756,34.26158905029297,ug_2150004_2005,ug_2150004_2009,-0.5927484608439239,-0.9173341959793513,-0.40971066639712095,-1.0024591272410448,8
ug,2150004,2005,2013,1.1516549587249756,34.26158905029297,ug_2150004_2005,ug_2150004_2013,0.13852782720791004,-0.761722652629254,-0.40971066639712095,-0.27118283918921093,8
ug,2150004,2009,2013,1.1516549587249756,34.26158905029297,ug_2150004_2009,ug_2150004_2013,0.7312762880518339,0.4187903722189589,-1.0024591272410448,-0.27118283918921093,8
ug,2150006,2005,2009,1.2760980129241943,34.37190628051758,ug_2150006_2005,ug_2150006_2009,-0.33743549568498504,-0.900582324229377,-0.7535018210247176,-1.0909373167097027,5
ug,2150006,2005,2013,1.2760980129241943,34.37190628051758,ug_2150006_2005,ug_2150006_2013,-0.27852464489988604,-1.162733186841546,-0.7535018210247176,-1.0320264659246037,5
ug,2150006,2009,2013,1.2760980129241943,34.37190628051758,ug_2150006_2009,ug_2150006_2013,0.058910850785099014,0.0010279662566924114,-1.0909373167097027,-1.0320264659246037,5
ug,3020002,2005,2009,1.9787139892578125,32.52962112426758,ug_3020002_2005,ug_3020002_2009,0.41856062912902975,-0.17288372429770785,1.1004405734267364,1.5190012025557662,3
ug,3020002,2005,2013,1.9787139892578125,32.52962112426758,ug_3020002_2005,ug_3020002_2013,-0.37694114599350587,-1.0451403851941077,1.1004405734267364,0.7234994274332305,3
ug,3020002,2009,2013,1.9787139892578125,32.52962112426758,ug_3020002_2009,ug_3020002_2013,-0.7955017751225356,-0.6090778320275381,1.5190012025557662,0.7234994274332305,3
ug,3020003,2005,2009,2.4307329654693604,32.74663162231445,ug_3020003_2005,ug_3020003_2009,0.06585962766575351,-0.21564831094382014,-1.4272381325255985,-1.361378504859845,10
ug,3020003,2005,2013,2.4307329654693604,32.74663162231445,ug_3020003_2005,ug_3020003_2013,0.3759224670896226,-0.40929268306986066,-1.4272381325255985,-1.0513156654359759,10
ug,3020003,2009,2013,2.4307329654693604,32.74663162231445,ug_3020003_2009,ug_3020003_2013,0.31006283942386914,0.06953445674282122,-1.361378504859845,-1.0513156654359759,10
ug,3020005,2005,2009,2.429460048675537,32.890602111816406,ug_3020005_2005,ug_3020005_2009,0.31056702401864017,-0.41555557946091026,-1.507867579409967,-1.197300555391327,10
ug,3020005,2005,2013,2.429460048675537,32.890602111816406,ug_3020005_2005,ug_3020005_2013,0.401876729307291,-0.7807740700350471,-1.507867579409967,-1.105990850102676,10
ug,3020005,2009,2013,2.429460048675537,32.890602111816406,ug_3020005_2009,ug_3020005_2013,0.09130970528865087,-0.10203966170527502,-1.197300555391327,-1.105990850102676,10
ug,3020008,2005,2009,2.4246010780334473,32.85169219970703,ug_3020008_2005,ug_3020008_2009,-0.34921224864993405,-0.2757056096965101,-1.3830035964453733,-1.7322158450953073,8
ug,3020008,2005,2013,2.4246010780334473,32.85169219970703,ug_3020008_2005,ug_3020008_2013,0.2226460165608114,-0.4970724676074951,-1.3830035964453733,-1.1603575798845618,8
ug,3020008,2009,2013,2.4246010780334473,32.85169219970703,ug_3020008_2009,ug_3020008_2013,0.5718582652107455,0.041811970957876796,-1.7322158450953073,-1.1603575798845618,8
ug,3020016,2005,2009,1.8348339796066284,32.38417434692383,ug_3020016_2005,ug_3020016_2009,0.2160253115524318,-0.6554165246163915,-1.2426431107540956,-1.0266177992016638,8
ug,3020016,2005,2013,1.8348339796066284,32.38417434692383,ug_3020016_2005,ug_3020016_2013,0.4034814233316329,-1.3386313110507841,-1.2426431107540956,-0.8391616874224628,8
ug,3020016,2009,2013,1.8348339796066284,32.38417434692383,ug_3020016_2009,ug_3020016_2013,0.18745611177920116,-0.4200359575655307,-1.0266177992016638,-0.8391616874224628,8
ug,3020021,2005,2009,2.3525009155273438,32.2547607421875,ug_3020021_2005,ug_3020021_2009,-0.19967743436925564,-0.8430690686452543,-1.2010678136575637,-1.4007452480268194,10
ug,3020021,2005,2013,2.3525009155273438,32.2547607421875,ug_3020021_2005,ug_3020021_2013,0.07832719988504556,-1.324268791152274,-1.2010678136575637,-1.1227406137725182,10
ug,3020021,2009,2013,2.3525009155273438,32.2547607421875,ug_3020021_2009,ug_3020021_2013,0.27800463425430116,-0.21802089363815783,-1.4007452480268194,-1.1227406137725182,10
ug,3020023,2005,2009,2.3648579120635986,32.603275299072266,ug_3020023_2005,ug_3020023_2009,-0.35408714802734,-0.6453650340199044,-1.283228315683801,-1.637315463711141,6
ug,3020023,2005,2013,2.3648579120635986,32.603275299072266,ug_3020023_2005,ug_3020023_2013,0.088742936924127,-1.045923156462244,-1.283228315683801,-1.1944853787596739,6
ug,3020023,2009,2013,2.3648579120635986,32.603275299072266,ug_3020023_2009,ug_3020023_2013,0.442830084951467,-0.13737929357347797,-1.637315463711141,-1.1944853787596739,6
ug,3020028,2005,2009,2.297935962677002,32.45083236694336,ug_3020028_2005,ug_3020028_2009,-0.7976976448441072,-1.0395589470085862,-0.9795322516860171,-1.7772298965301243,5
ug,3020028,2005,2013,2.297935962677002,32.45083236694336,ug_3020028_2005,ug_3020028_2013,-0.16031686882403726,-1.4722721984947413,-0.9795322516860171,-1.1398491205100543,5
ug,3020028,2009,2013,2.297935962677002,32.45083236694336,ug_3020028_2009,ug_3020028_2013,0.6373807760200699,-0.16953442261729362,-1.7772298965301243,-1.1398491205100543,5
ug,3020030,2005,2009,2.152029037475586,32.52992248535156,ug_3020030_2005,ug_3020030_2009,0.12848868364703175,-0.8980564047892474,-1.1625239776218594,-1.0340352939748276,10
ug,3020030,2005,2013,2.152029037475586,32.52992248535156,ug_3020030_2005,ug_3020030_2013,0.07535062938449824,-1.3147976333245621,-1.1625239776218594,-1.0871733482373611,10
ug,3020030,2009,2013,2.152029037475586,32.52992248535156,ug_3020030_2009,ug_3020030_2013,-0.05313805426253353,-0.1535623996664532,-1.0340352939748276,-1.0871733482373611,10
ug,3020035,2005,2009,1.9053349494934082,32.37199783325195,ug_3020035_2005,ug_3020035_2009,-0.6881524561375051,-1.4551480939392438,-0.625782744183107,-1.313935200320612,7
ug,3020035,2005,2013,1.9053349494934082,32.37199783325195,ug_3020035_2005,ug_3020035_2013,-0.29457501311348994,-1.780231593024911,-0.625782744183107,-0.9203577572965969,7
ug,3020035,2009,2013,1.9053349494934082,32.37199783325195,ug_3020035_2009,ug_3020035_2013,0.39357744302401515,-0.0619046702168054,-1.313935200320612,-0.9203577572965969,7
ug,3030005,2005,2009,3.4031178951263428,30.961437225341797,ug_3030005_2005,ug_3030005_2009,-0.7013348152978659,-1.5204094565096984,-0.27644961011330677,-0.9777844254111726,4
ug,3030005,2005,2013,3.4031178951263428,30.961437225341797,ug_3030005_2005,ug_3030005_2013,-0.23215442731983843,-1.9315848633936763,-0.27644961011330677,-0.5086040374331452,4
ug,3030005,2009,2013,3.4031178951263428,30.961437225341797,ug_3030005_2009,ug_3030005_2013,0.4691803879780274,-0.14799657801511631,-0.9777844254111726,-0.5086040374331452,4
ug,3030006,2005,2009,3.0922930240631104,30.889102935791016,ug_3030006_2005,ug_3030006_2009,-0.5592849322185743,-1.1661722836368373,-0.9553233413218308,-1.5146082735404052,8
ug,3030006,2005,2013,3.0922930240631104,30.889102935791016,ug_3030006_2005,ug_3030006_2013,-0.2757207985186613,-1.3241272568489582,-0.9553233413218308,-1.2310441398404923,8
ug,3030006,2009,2013,3.0922930240631104,30.889102935791016,ug_3030006_2009,ug_3030006_2013,0.28356413369991296,0.10522385565674093,-1.5146082735404052,-1.2310441398404923,8
ug,3030009,2005,2009,3.0657129287719727,30.941221237182617,ug_3030009_2005,ug_3030009_2009,0.24253618649817602,-0.3541035453754906,-1.0204281730325142,-0.7778919865343382,3
ug,3030009,2005,2013,3.0657129287719727,30.941221237182617,ug_3030009_2005,ug_3030009_2013,0.2128015881115771,-0.5986595156916119,-1.0204281730325142,-0.8076265849209372,3
ug,3030009,2009,2013,3.0657129287719727,30.941221237182617,ug_3030009_2009,ug_3030009_2013,-0.029734598386598938,0.01862285855274046,-0.7778919865343382,-0.8076265849209372,3
ug,3030012,2005,2009,3.442528009414673,30.945655822753906,ug_3030012_2005,ug_3030012_2009,0.25459859359194364,-0.561705822065963,-1.4702377864097431,-1.2156391928177994,9
ug,3030012,2005,2013,3.442528009414673,30.945655822753906,ug_3030012_2005,ug_3030012_2013,0.5325573407281673,-0.655058374171725,-1.4702377864097431,-0.9376804456815758,9
ug,3030012,2009,2013,3.442528009414673,30.945655822753906,ug_3030012_2009,ug_3030012_2013,0.2779587471362236,0.16982627676309975,-1.2156391928177994,-0.9376804456815758,9
ug,3030027,2005,2009,3.0389370918273926,31.152414321899414,ug_3030027_2005,ug_3030027_2009,-0.3433393657481793,-0.9799816099037122,-1.3176556844735225,-1.6609950502217017,7
ug,3030027,2005,2013,3.0389370918273926,31.152414321899414,ug_3030027_2005,ug_3030027_2013,-0.08504864810791733,-1.2575897044945725,-1.3176556844735225,-1.4027043325814397,7
ug,3030027,2009,2013,3.0389370918273926,31.152414321899414,ug_3030027_2009,ug_3030027_2013,0.258290717640262,-0.014429265721998699,-1.6609950502217017,-1.4027043325814397,7
ug,3030030,2005,2009,3.2444519996643066,31.158714294433594,ug_3030030_2005,ug_3030030_2009,-0.47192638357668654,-0.6753078168193132,-1.3580288798734708,-1.8299552634501572,8
ug,3030030,2005,2013,3.2444519996643066,31.158714294433594,ug_3030030_2005,ug_3030030_2013,-0.20772078090647883,-0.7634047935876737,-1.3580288798734708,-1.5657496607799497,8
ug,3030030,2009,2013,3.2444519996643066,31.158714294433594,ug_3030030_2009,ug_3030030_2013,0.26420560267020765,0.17508185210050115,-1.8299552634501572,-1.5657496607799497,8
ug,3030033,2005,2009,2.7413759231567383,30.961313247680664,ug_3030033_2005,ug_3030033_2009,0.45800854282407855,-0.15524810142274664,-1.8717846506634979,-1.4137761078394193,8
ug,3030033,2005,2013,2.7413759231567383,30.961313247680664,ug_3030033_2005,ug_3030033_2013,0.8644816358838185,-0.5495103257664068,-1.8717846506634979,-1.0073030147796793,8
ug,3030033,2009,2013,2.7413759231567383,30.961313247680664,ug_3030033_2009,ug_3030033_2013,0.4064730930597401,-0.13108339547479836,-1.4137761078394193,-1.0073030147796793,8
ug,3040002,2005,2009,2.769515037536621,32.29513931274414,ug_3040002_2005,ug_3040002_2009,-1.5111500961623274,-1.5086642921294493,1.503407525024155,-0.0077425711381724025,4
ug,3040002,2005,2013,2.769515037536621,32.29513931274414,ug_3040002_2005,ug_3040002_2013,-1.5749548240039348,-1.6970279203430492,1.503407525024155,-0.0715472989797798,4
ug,3040002,2009,2013,2.769515037536621,32.29513931274414,ug_3040002_2009,ug_3040002_2013,-0.0638047278416074,0.07481520065526197,-0.0077425711381724025,-0.0715472989797798,4
ug,3040004,2005,2009,2.761965036392212,32.332061767578125,ug_3040004_2005,ug_3040004_2009,-0.3684756912309846,-0.7059318720655418,-1.1569876814206332,-1.5254633726516178,7
ug,3040004,2005,2013,2.761965036392212,32.332061767578125,ug_3040004_2005,ug_3040004_2013,0.37578052374516246,-1.2308535815504922,-1.1569876814206332,-0.7812071576754708,7
ug,3040004,2009,2013,2.761965036392212,32.332061767578125,ug_3040004_2009,ug_3040004_2013,0.7442562149761471,-0.2617428806160889,-1.5254633726516178,-0.7812071576754708,7
ug,3040009,2005,2009,2.818747043609619,32.28021240234375,ug_3040009_2005,ug_3040009_2009,-0.17731605483872412,-0.8561601513305026,-1.2444044520772564,-1.4217205069159804,6
ug,3040009,2005,2013,2.818747043609619,32.28021240234375,ug_3040009_2005,ug_3040009_2013,0.38548169803723825,-1.29243926858893,-1.2444044520772564,-0.858922754040018,6
ug,3040009,2009,2013,2.818747043609619,32.28021240234375,ug_3040009_2009,ug_3040009_2013,0.5627977528759623,-0.17310028838956593,-1.4217205069159804,-0.858922754040018,6
ug,3040014,2005,2009,2.5053060054779053,32.383907318115234,ug_3040014_2005,ug_3040014_2009,-0.1227770112773782,-0.6026327792028238,-1.0703107774891119,-1.19308778876649,7
ug,3040014,2005,2013,2.5053060054779053,32.383907318115234,ug_3040014_2005,ug_3040014_2013,0.008686850574143071,-0.6236222944214103,-1.0703107774891119,-1.0616239269149688,7
ug,3040014,2009,2013,2.5053060054779053,32.383907318115234,ug_3040014_2009,ug_3040014_2013,0.13146386185152123,0.2421893136502751,-1.19308778876649,-1.0616239269149688,7
ug,3060003,2005,2009,3.6067819595336914,34.12635803222656,ug_3060003_2005,ug_3060003_2009,0.10840632157562931,0.3005160316246769,-2.489836799488255,-2.381430477912626,10
